f_trait_id	f_trait_code	f_trait_name	f_sample_id	f_label	f_sample_name	f_kl_score
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_89	GSM5342788	Coronary artery disease (CAD)_heart_2	0.3782034482606028
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_90	GSM5342789	Coronary artery disease (CAD)_heart_3	0.09672517584652107
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_91	GSM5342791	Coronary artery disease (CAD)_heart_4	0.08031724944777723
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_92	GSM5342794	Coronary artery disease (CAD)_heart_5	0.007175487551480471
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_93	GSM5342795	Coronary artery disease (CAD)_heart_6	0.03385173979946263
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_94	GSM5342799	Coronary artery disease (CAD)_heart_7	0.6413355600731676
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_95	GSM5342800	Coronary artery disease (CAD)_heart_8	0.0876574476563814
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_96	GSM5342801	Coronary artery disease (CAD)_heart_9	0.04787209154568996
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_97	GSM5342803	Coronary artery disease (CAD)_heart_10	0.014509008318882643
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_98	GSM5342804	Coronary artery disease (CAD)_heart_11	0.014024194867161964
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_99	GSM5342805	Coronary artery disease (CAD)_heart_12	0.5205082022203339
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_100	GSM5342806	Coronary artery disease (CAD)_heart_13	0.036376356113376064
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_101	GSM5342807	Coronary artery disease (CAD)_heart_14	0.02862160489625985
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_102	GSM5342809	Coronary artery disease (CAD)_heart_15	0.03012949789526691
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_103	GSM5342811	Coronary artery disease (CAD)_heart_16	0.1178630820692973
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_104	GSM5342812	Coronary artery disease (CAD)_heart_17	0.6475338815434843
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_105	GSM5342814	Coronary artery disease (CAD)_heart_18	0.06731939879189063
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_106	GSM5342818	Coronary artery disease (CAD)_heart_19	0.07540072156187191
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_107	GSM5342819	Coronary artery disease (CAD)_heart_20	0.1290995575881754
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_108	GSM5342820	Coronary artery disease (CAD)_heart_21	0.045412076697722736
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_109	GSM5342821	Coronary artery disease (CAD)_heart_22	0.33777056817203055
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_110	GSM5342822	Coronary artery disease (CAD)_heart_23	0.05813249461058895
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_111	GSM5342824	Coronary artery disease (CAD)_heart_24	0.016727027392213788
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_112	GSM5342825	Coronary artery disease (CAD)_heart_25	0.11741588662158135
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_113	GSM5342826	Coronary artery disease (CAD)_heart_26	0.03346997286222466
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_114	GSM5342827	Coronary artery disease (CAD)_heart_27	0.5030595299268266
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_115	GSM5342829	Coronary artery disease (CAD)_heart_28	0.4134101560692681
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_116	GSE175694	Circulating leukocytes cells_PBMC_1	0.009219722904262515
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_117	GSM5344320	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_1	0.04190775278578419
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_118	GSM5344322	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_2	0.011224960329791856
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_119	GSM5344323	Circulating leukocytes cells_PBMC_2	0.009066843226842423
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_120	GSM5344324	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_3	0.007589980791176722
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_121	GSM5344325	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_4	0.10316732052963098
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_122	GSM5344327	Circulating leukocytes cells_PBMC_3	0.01034763132378812
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_123	GSM5344328	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_5	0.008097065853451171
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_124	GSM5344329	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_6	0.00754078850548853
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_125	GSM5344330	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_7	0.008055730858520245
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_126	GSM5344331	Circulating leukocytes cells_PBMC_4	0.009842709606169533
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_127	GSM5344332	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_8	0.009071995643513703
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_128	GSM5344333	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_9	0.014559157390531034
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_129	GSM5344334	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_10	0.09795911813934076
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_130	GSM5344335	Circulating leukocytes cells_PBMC_5	0.009128277625399986
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_131	GSE183970	PBMC Rheumatoid arthritis_1	0.0183287238096152
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_132	GSM5575190	PBMC Rheumatoid arthritis_2	0.5447915988265312
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_133	GSM5575191	PBMC Healthy controls (Rheumatoid arthritis)	0.03555622557916532
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_134	GSM7102971	Mixture of PBMC from 2 donors_PBMC_1	0.009402705456545557
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_135	GSM7102972	Mixture of PBMC from 2 donors_PBMC_2	0.13601641728913863
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_136	GSM7102976	Mixture of PBMC from 2 donors_PBMC_3	0.0007048284944435706
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_137	GSM7102980	Mixture of PBMC from 2 donors_PBMC_4	0.0017141793604214348
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_138	GSM7102981	Mixture of PBMC from 2 donors_PBMC_5	0.008682738717912
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_139	GSM6176366	Umbilical Cord Blood mononuclear cells_Blood	0.009260909489122155
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_140	GSM6760056	Influenza_PBMC	0.01946460614798235
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_141	GSM6760057	Healthy donors_PBMC_1	0.013911487480522932
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_142	GSM6760058	Healthy donors_PBMC_2	0.021070460911829993
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_143	GSM6760059	Healthy donors_PBMC_3	0.013392204987497843
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_144	GSM6760060	Mild COVID-19_PBMC_1	0.016304554199682568
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_145	GSM6760061	Severe COVID-19_PBMC_1	0.006270491943649627
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_146	GSM6760062	Mild COVID-19_PBMC_2	0.011552222804319584
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_147	GSM6760063	Severe COVID-19_PBMC_2	0.013338479329997158
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_148	GSE220188	Methicillin-sensitive staphylococcus aureus (MSSA)_1_PBMC	0.004969073520609534
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_149	GSM6793418	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_1	0.034884549258626
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_150	GSM6793420	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_2	0.029230562596963768
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_151	GSM6793422	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_3	0.03282530221906212
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_152	GSM6793423	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_4	0.18149464586677921
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_153	GSM6793427	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_5	0.07356018039081502
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_154	GSM6793428	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_6	0.03677512412109646
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_155	GSM6793429	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_7	0.01615199893272115
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_156	GSM6793432	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_8	0.013198011498727274
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_157	GSM6793433	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_9	0.00905895295806384
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_158	GSM6793434	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_10	0.02296657308909985
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_159	GSM6793435	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_11	0.01883200894220408
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_160	GSM6793436	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_12	0.012635312117759125
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_161	GSM6793437	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_13	0.019085329994823673
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_162	GSM6793438	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_14	0.009434696810414336
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_163	GSM6793439	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_15	0.01665705708042531
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_164	GSM6793440	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_2	0.02119456390178752
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_165	GSM6793441	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_3	0.03148938143349561
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_166	GSM6793442	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_4	0.01565278873544343
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_167	GSM6793443	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_5	0.017560407222413154
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_168	GSM6793444	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_6	0.020814313075917745
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_169	GSM6793445	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_7	0.05927632562845332
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_170	GSM6793446	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_8	0.09798992524094619
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_171	GSM6793447	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_9	0.01595510337493853
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_172	GSM6793448	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_10	0.026661347095001238
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_173	GSM6793449	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_11	0.02443260900085542
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_174	GSM6793450	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_12	0.02501336009265679
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_175	GSM6793451	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_13	0.008138920223445291
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_176	GSM6793452	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_14	0.017228089763185697
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_177	GSM6793454	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_15	0.00558570288696559
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_178	GSM6793455	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_16	0.010744940140817855
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_179	GSM6793456	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_17	0.0069756720990288325
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_180	GSM6793457	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_18	0.018392452524016514
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_181	GSM6793458	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_19	0.13523083225623106
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_182	GSM6793459	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_20	0.022889148912538355
trait_id_8	BBJ_Age_at_Menarche_8	Age at menarche_1	sample_id_183	GSM6793460	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_21	0.0042221573945101214
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_1	GSE129785_TME-All	Basal cell carcinoma (BCC)_skin	0.006500049773700067
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_2	GSE139369	Healthy blood PBMC_1	0.0023312358668761083
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_3	GSE139369_Healthy	Healthy blood PBMC_2	0.0022236203741106885
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_4	GSE139369_MPAL_Healthy	Mixed-phenotype acute leukemia(MPAL)	0.002001275378500132
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_5	GSE149683_Adrenal	Adrenal gland_Fetal period	0.002099211065143344
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_6	GSE149683_Cerebellum	Cerebellum_Fetal period	0.0029490912817273836
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_7	GSE149683_Cerebrum	Cerebrum_Fetal period	0.0009192081997939296
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_8	GSE149683_Eye	Eye_Fetal period	0.00245054428462567
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_9	GSE149683_Heart	Heart_Fetal period	0.013474993226418862
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_10	GSE149683_Intestine	Intestine_Fetal period	0.0023708160497901668
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_11	GSE149683_Kidney	Kidney_Fetal period	0.002301113811102104
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_12	GSE149683_Liver	Liver_Fetal period	0.0016515012248462257
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_13	GSE149683_Lung	Lung_Fetal period	0.008227932801832611
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_14	GSE149683_Muscle	Muscle_Fetal period	0.023942395982920337
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_15	GSE149683_Pancreas	Pancreas_Fetal period	0.0010296013448561473
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_16	GSE149683_Placenta	Placenta_Fetal period	0.0030198901830369427
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_17	GSE149683_Stomach	Stomach_Fetal period	0.004721685855707284
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_18	GSE149683_Thymus	Thymus_Fetal period	0.0018024084264841105
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_19	GSE166547	Kidney paracancerous tissue	0.0046518746697349934
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_20	GSE174367_scATAC_Ref	Alzheimer's Disease (AD), Frontal Cortex_brain_1	0.04380043483638177
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_21	GSE181062	Early Stage ccRCC_PBMC	0.0032731265000560976
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_22	GSE195460_Control_1	Control (Diabetic kidney disease)_1	0.031595775241074014
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_23	GSE195460_Control_3	Control (Diabetic kidney disease)_2	0.0025343271832138385
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_24	GSE195460_Control_4	Control (Diabetic kidney disease)_3	0.0026082291806505133
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_25	GSE195460_DN_2	Diabetic kidney disease_1	0.003376466004848049
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_26	GSE195460_DN_4	Diabetic kidney disease_2	0.003353360917801763
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_27	GSE195460_DN_5	Diabetic kidney disease_3	0.006319554813983899
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_28	GSE195460_DN_6	Diabetic kidney disease_4	0.3108820156655227
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_29	GSE195460_DN_7	Diabetic kidney disease_5	0.019941998187452632
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_30	GSE195460_diabetic_kidney	Diabetic kidney disease_6	0.044655120582702594
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_31	coronary_artery_disease	Coronary arteries disease_heart	0.020348814528249277
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_32	GSE147726	Pancreatic ductal adenocarcinoma,Pancreatic normal tissue	0.005086801672207975
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_33	GSM4443845	Pancreatic normal tissue	0.007339143318218888
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_34	GSM4443847	Pancreatic ductal adenocarcinoma	8.855356369976322e-18
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_35	GSE151302	Polycystic Kidney disease_Kidney	0.008856953638519183
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_36	GSM4572187	Kidney_1	0.009623419960525677
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_37	GSM4572188	Kidney_2	0.00769431741526757
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_38	GSM4572189	Kidney_3	0.009957956692384126
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_39	GSE156473	Peripheral blood mononuclear cells_PBMC_1	0.0310292182943788
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_40	GSM4732109	Peripheral blood mononuclear cells_PBMC_2	0.033552121561868486
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_41	GSM4732111	Peripheral blood mononuclear cells_PBMC_3	0.017153759903744736
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_42	GSM4766850	CD8 T-cells_PBMC	0.024320390634875795
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_43	GSE157483	CD16, CD4, CD8 (Phage)_PBMC_1	0.015606953036902469
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_44	GSM4766872	CD16, CD4, CD8_PBMC	0.028644159384856784
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_45	GSM4766873	CD16, CD4, CD8 (Phage)_PBMC_2	0.0221776365093664
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_46	GSM4766874	Peripherial Blood Mononucler Cells_PBMC_1	0.019249551845856097
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_47	GSM4766875	CD16, CD4, CD8 (Phage)_PBMC_3	0.9183354347467523
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_48	GSE157595	Ankylosing spondylitis (AS), Healthy controls_PBMC	0.005684088431156864
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_49	GSM4771370	Ankylosing spondylitis (AS)_PBMC	-7.334809113295425e-17
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_50	GSM4771371	Healthy controls (peripheral blood)_PBMC	-1.474538301855327e-16
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_51	GSE158280	Uremia, Healthy controls_PBMC	0.00038881332612297856
trait_id_9	BBJ_Age_at_Menopause_9	Age at menopause_1	sample_id_52	GSM4796327	Healthy controls (Uremia)_PBMC	0.0009515922856135187
